id_expediente,numero,fecha_ingreso,sumario,rol_claudia,rol_recalculado,autoría_confirmada,rol_consistente,cantidad_autores,autores,tipo_oficial,estado_actual,etapa_ciclo,ubicacion,giros,ultimo_movimiento,evidencia_sancion,fuentes_sancion,fuentes_captura,ficha_oficial_completa,url_expediente,es_832_2026
142272,2683-D-2026,2026-09-01T15:00:03,SE DECLARA PERSONALIDAD DESTACADA EN EL ÁMBITO DE LA SALUD A LA DRA. FLORENCIA CAROLINA SALORT.,autora,autora,True,True,1,"NEGRI, CLAUDIA",DECLARACION,ingresado,en_comision,MEP,(GIRO AUN NO ASIGNADO),"{""fecha"": ""2026-09-02"", ""oficina"": ""MEP"", ""descripcion"": ""ESPERANDO ENVIO A COMISION (ESPERANDO RECEPCION)""}",False,,radar_ingresos | seguimiento_institucional,True,https://parlamentaria.legislatura.gob.ar/pages/expediente.aspx?id=142272,False
142257,2668-D-2026,2026-08-31T17:38:24,"BENEPLÁCITO POR LA OBTENCIÓN DE LA SEGUNDA MEDALLA DE BRONCE MUNDIAL POR PARTE DE LA SELECCIÓN ARGENTINA MASCULINA DE HOCKEY SOBRE CÉSPED, “LOS LEONES”",coautora,coautora,True,True,14,"NEIRA, CLAUDIA | BIELLI, MARÍA | CAPORICCIO, FRANCISCO | FERREÑO, CLAUDIO AMÉRICO | FREIRE, VICTORIA | GONZÁLEZ, ANDREA MARIANA | GRILLO, ALEJANDRO OMAR | LA BLUNDA, ANDRÉS | LAMMENS , MATÍAS | MODARELLI, JUAN PABLO | NEGRI, CLAUDIA | PEÑAFORT, GRACIANA | SALVATIERRA, ALEJANDRO | SANTORO, LEANDRO",DECLARACION,ingresado,en_comision,MEP,(GIRO AUN NO ASIGNADO),"{""fecha"": ""2026-09-02"", ""oficina"": ""MEP"", ""descripcion"": ""ESPERANDO ENVIO A COMISION (ESPERANDO RECEPCION)""}",False,,radar_ingresos | seguimiento_institucional,True,https://parlamentaria.legislatura.gob.ar/pages/expediente.aspx?id=142257,False
142247,2656-D-2026,2026-08-31T10:14:07,"BENEPLÁCITO POR LA OBTENCIÓN DEL TERCER CAMPEONATO MUNDIAL DE LA SELECCIÓN ARGENTINA DE HOCKEY FEMENINO, ""LAS LEONAS""",coautora,coautora,True,True,19,"NEIRA, CLAUDIA | BARROETAVEÑA, MATÍAS | BIELLI, MARÍA | CAPORICCIO, FRANCISCO | FERREÑO, CLAUDIO AMÉRICO | FREIRE, VICTORIA | GONZÁLEZ, ANDREA MARIANA | GRILLO, ALEJANDRO OMAR | IAÑEZ, BERENICE | LA BLUNDA, ANDRÉS | LAMMENS , MATÍAS | MOCHI, FEDERICO | MODARELLI, JUAN PABLO | NEGRI, CLAUDIA | PEÑAFORT, GRACIANA | ROSSEN, BÁRBARA | SALVATIERRA, ALEJANDRO | SANTORO, LEANDRO | VELÁZQUEZ, DELFINA",DECLARACION,en_comision,en_comision,TURISMO Y DEPORTES,TURISMO Y DEPORTES,"{""fecha"": ""2026-09-02"", ""oficina"": ""TURISMO Y DEPORTES"", ""descripcion"": ""EXPEDIENTE AGREGADO A UN EXPEDIENTE-CABEZA""}",False,,radar_ingresos | seguimiento_institucional,True,https://parlamentaria.legislatura.gob.ar/pages/expediente.aspx?id=142247,False
142234,2645-D-2026,2026-08-28T12:22:57,SE CONMEMORA EL “DÍA DE LA PREVENCIÓN DEL SUICIDIO”,autora,autora,True,True,1,"NEGRI, CLAUDIA",DECLARACION,en_comision,en_comision,SALUD,SALUD,"{""fecha"": ""2026-09-01"", ""oficina"": ""SALUD"", ""descripcion"": ""EN COMISION""}",False,,radar_ingresos | seguimiento_institucional,True,https://parlamentaria.legislatura.gob.ar/pages/expediente.aspx?id=142234,False
142209,2622-D-2026,2026-08-26T12:20:17,SE DECLARA DE INTERÉS SANITARIO EL “ENCUENTRO METROPOLITANO DE SALUD PÚBLICA”,autora,autora,True,True,1,"NEGRI, CLAUDIA",DECLARACION,sancionado,sancionado,MEP,SALUD,"{""fecha"": ""2026-09-01"", ""oficina"": ""MEP"", ""descripcion"": ""SANCIONADO. EN MEP ESPERANDO COMUNICACION CON EL PE U OTRAS ENTIDADES""}",True,estado_actual | etapa_ciclo | ficha_oficial.hitos.tuvo_sancion | ficha_oficial.sanciones | actividad_recinto,radar_ingresos | seguimiento_institucional | recinto,True,https://parlamentaria.legislatura.gob.ar/pages/expediente.aspx?id=142209,False
142160,2576-D-2026,2026-08-21T13:58:27,INFORMES RELATIVOS A LA PROVISIÓN DE MEDICAMENTOS EN LA FARMACIA DEL CENTRO DE SALUD Y ACCIÓN COMUNITARIA (CESAC) 22,coautora,coautora,True,True,7,"LAMMENS , MATÍAS | BARROETAVEÑA, MATÍAS | FERREÑO, CLAUDIO AMÉRICO | IAÑEZ, BERENICE | NEGRI, CLAUDIA | ROSSEN, BÁRBARA | VELÁZQUEZ, DELFINA",RESOLUCION,en_comision,en_comision,SALUD,SALUD,"{""fecha"": ""2026-08-25"", ""oficina"": ""SALUD"", ""descripcion"": ""EN COMISION""}",False,,radar_ingresos | seguimiento_institucional,True,https://parlamentaria.legislatura.gob.ar/pages/expediente.aspx?id=142160,False
142057,2478-D-2026,2026-08-13T15:03:04,"PREOCUPACIÓN POR LA BAJA TASA DE COBERTURA DE VACUNAS DEL CALENDARIO NACIONAL EN NIÑOS, NIÑAS Y ADOLESCENTES EN LA CIUDAD.",coautora,coautora,True,True,11,"VELÁZQUEZ, DELFINA | BARROETAVEÑA, MATÍAS | BIELLI, MARÍA | FERREÑO, CLAUDIO AMÉRICO | FREIRE, VICTORIA | GONZÁLEZ, ANDREA MARIANA | LA BLUNDA, ANDRÉS | MODARELLI, JUAN PABLO | NEGRI, CLAUDIA | NEIRA, CLAUDIA | PEÑAFORT, GRACIANA",DECLARACION,en_comision,en_comision,SALUD,SALUD,"{""fecha"": ""2026-08-18"", ""oficina"": ""SALUD"", ""descripcion"": ""EN COMISION""}",False,,radar_ingresos | seguimiento_institucional,True,https://parlamentaria.legislatura.gob.ar/pages/expediente.aspx?id=142057,False
142051,2473-D-2026,2026-08-13T12:51:30,"SE CONMEMORA EL “DÍA DE LAS/LOS LICENCIADAS/OS EN OBSTETRICIA""",autora,autora,True,True,10,"NEGRI, CLAUDIA | BARROETAVEÑA, MATÍAS | CAPORICCIO, FRANCISCO | FREIRE, VICTORIA | GEMINIANI, NOEMÍ | GONZÁLEZ, ANDREA MARIANA | IAÑEZ, BERENICE | NEIRA, CLAUDIA | PEÑAFORT, GRACIANA | VELÁZQUEZ, DELFINA",DECLARACION,sancionado,sancionado,MEP,SALUD,"{""fecha"": ""2026-08-31"", ""oficina"": ""MEP"", ""descripcion"": ""SANCIONADO. EN MEP ESPERANDO COMUNICACION CON EL PE U OTRAS ENTIDADES""}",True,estado_actual | etapa_ciclo | ficha_oficial.hitos.tuvo_sancion | ficha_oficial.sanciones | actividad_recinto,radar_ingresos | seguimiento_institucional | recinto,True,https://parlamentaria.legislatura.gob.ar/pages/expediente.aspx?id=142051,False
142049,2471-D-2026,2026-08-13T12:39:24,RECONOCIMIENTO A LA TRAYECTORIA BOXÍSTICA DEL SEÑOR JUAN MARTÍN “LÁTIGO” COGGI,coautora,coautora,True,True,4,"IAÑEZ, BERENICE | FERREÑO, CLAUDIO AMÉRICO | NEGRI, CLAUDIA | NEIRA, CLAUDIA",DECLARACION,en_comision,en_comision,TURISMO Y DEPORTES,TURISMO Y DEPORTES,"{""fecha"": ""2026-08-18"", ""oficina"": ""TURISMO Y DEPORTES"", ""descripcion"": ""EN COMISION""}",False,,radar_ingresos | seguimiento_institucional,True,https://parlamentaria.legislatura.gob.ar/pages/expediente.aspx?id=142049,False
142047,2469-D-2026,2026-08-13T12:31:47,SE DECLARA PERSONALIDAD DESTACADA EN EL ÁMBITO DE LA COMUNICACIÓN AL REPORTERO GRÁFICO PABLO GRILLO,coautora,coautora,True,True,19,"IAÑEZ, BERENICE | BARROETAVEÑA, MATÍAS | BIELLI, MARÍA | CAPORICCIO, FRANCISCO | FERREÑO, CLAUDIO AMÉRICO | FREIRE, VICTORIA | GEMINIANI, NOEMÍ | GONZÁLEZ, ANDREA MARIANA | GRILLO, ALEJANDRO OMAR | LA BLUNDA, ANDRÉS | LAMMENS , MATÍAS | MOCHI, FEDERICO | MODARELLI, JUAN PABLO | NEGRI, CLAUDIA | NEIRA, CLAUDIA | PEÑAFORT, GRACIANA | SALVATIERRA, ALEJANDRO | SANTORO, LEANDRO | VELÁZQUEZ, DELFINA",DECLARACION,sancionado,sancionado,MEP,CULTURA,"{""fecha"": ""2026-08-31"", ""oficina"": ""MEP"", ""descripcion"": ""SANCIONADO. EN MEP ESPERANDO COMUNICACION CON EL PE U OTRAS ENTIDADES""}",True,estado_actual | etapa_ciclo | ficha_oficial.hitos.tuvo_sancion | ficha_oficial.sanciones | actividad_recinto,radar_ingresos | seguimiento_institucional | recinto,True,https://parlamentaria.legislatura.gob.ar/pages/expediente.aspx?id=142047,False
141996,2433-D-2026,2026-08-11T11:59:29,INFORMES RELATIVOS AL PROCEDIMIENTO DE EMPADRONAMIENTO DE PERSONAS USUARIAS DEL SISTEMA PÚBLICO DE SALUD,coautora,coautora,True,True,6,"IAÑEZ, BERENICE | FERREÑO, CLAUDIO AMÉRICO | GONZÁLEZ, ANDREA MARIANA | LAMMENS , MATÍAS | NEGRI, CLAUDIA | VELÁZQUEZ, DELFINA",RESOLUCION,en_comision,en_comision,SALUD,SALUD,"{""fecha"": ""2026-08-12"", ""oficina"": ""SALUD"", ""descripcion"": ""EN COMISION""}",False,,radar_ingresos | seguimiento_institucional,True,https://parlamentaria.legislatura.gob.ar/pages/expediente.aspx?id=141996,False
141987,2426-D-2026,2026-08-10T16:05:09,"PREOCUPACIÓN POR EL LLAMADO A LA APERTURA DE LA ETAPA PREVIA A LA CONVOCATORIA DE LICITACIÓN PÚBLICA PARA LA CONTRATACIÓN DEL “SERVICIO DE RECOLECCIÓN, TRASLADO Y PROCESAMIENTO DE RESIDUOS SÓLIDOS URBANOS SECOS”",coautora,coautora,True,True,18,"VELÁZQUEZ, DELFINA | BARROETAVEÑA, MATÍAS | BIELLI, MARÍA | CAPORICCIO, FRANCISCO | FERREÑO, CLAUDIO AMÉRICO | FREIRE, VICTORIA | GEMINIANI, NOEMÍ | GONZÁLEZ, ANDREA MARIANA | GRILLO, ALEJANDRO OMAR | LA BLUNDA, ANDRÉS | MOCHI, FEDERICO | MODARELLI, JUAN PABLO | NEGRI, CLAUDIA | NEIRA, CLAUDIA | PEÑAFORT, GRACIANA | ROSSEN, BÁRBARA | SALVATIERRA, ALEJANDRO | SANTORO, LEANDRO",DECLARACION,en_comision,en_comision,AMBIENTE,AMBIENTE,"{""fecha"": ""2026-08-12"", ""oficina"": ""AMBIENTE"", ""descripcion"": ""EN COMISION""}",False,,radar_ingresos | seguimiento_institucional,True,https://parlamentaria.legislatura.gob.ar/pages/expediente.aspx?id=141987,False
141976,2415-D-2026,2026-08-10T13:28:47,REPUDIO AL CUMPLIRSE 4 AÑOS DEL INTENTO DE MAGNICIDIO PERPETRADO CONTRA LA DRA. CRISTINA FERNÁNDEZ DE KIRCHNER,coautora,coautora,True,True,14,"VELÁZQUEZ, DELFINA | BARROETAVEÑA, MATÍAS | BIELLI, MARÍA | FREIRE, VICTORIA | GEMINIANI, NOEMÍ | GONZÁLEZ, ANDREA MARIANA | LA BLUNDA, ANDRÉS | LAMMENS , MATÍAS | MOCHI, FEDERICO | MODARELLI, JUAN PABLO | NEGRI, CLAUDIA | NEIRA, CLAUDIA | PEÑAFORT, GRACIANA | SALVATIERRA, ALEJANDRO",DECLARACION,en_comision,en_comision,"DERECHOS HUMANOS, GARANTÍAS Y ANTIDISCRIMINACIÓN","DERECHOS HUMANOS, GARANTÍAS Y ANTIDISCRIMINACIÓN","{""fecha"": ""2026-08-12"", ""oficina"": ""DERECHOS HUMANOS, GARANTÍAS Y ANTIDISCRIMINACIÓN"", ""descripcion"": ""EN COMISION""}",False,,radar_ingresos | seguimiento_institucional,True,https://parlamentaria.legislatura.gob.ar/pages/expediente.aspx?id=141976,False
141958,2398-D-2026,2026-08-07T12:34:26,"SE DECLARA DE INTERÉS EN LOS ÁMBITOS CIENTÍFICO, DE LA SALUD Y CULTURAL AL ARCHIVO HISTÓRICO INSTITUCIONAL DE LA UNIVERSIDAD ISALUD,",coautora,coautora,True,True,10,"SANTORO, LEANDRO | BARROETAVEÑA, MATÍAS | CAPORICCIO, FRANCISCO | FERREÑO, CLAUDIO AMÉRICO | GEMINIANI, NOEMÍ | GRILLO, ALEJANDRO OMAR | LA BLUNDA, ANDRÉS | NEGRI, CLAUDIA | NEIRA, CLAUDIA | ROSSEN, BÁRBARA",DECLARACION,sancionado,sancionado,MEP,SALUD,"{""fecha"": ""2026-08-31"", ""oficina"": ""MEP"", ""descripcion"": ""SANCIONADO. EN MEP ESPERANDO COMUNICACION CON EL PE U OTRAS ENTIDADES""}",True,estado_actual | etapa_ciclo | ficha_oficial.hitos.tuvo_sancion | ficha_oficial.sanciones | actividad_recinto,radar_ingresos | seguimiento_institucional | recinto,True,https://parlamentaria.legislatura.gob.ar/pages/expediente.aspx?id=141958,False
141957,2396-D-2026,2026-08-07T11:25:29,"SE DECLARA DE INTERÉS PARA LA PROMOCIÓN Y DEFENSA DE LOS DERECHOS DE LAS TRABAJADORAS Y LOS TRABAJADORES DE LA ECONOMÍA POPULAR LA MARCHA DE SAN CAYETANO, A REALIZARSE EL 7 DE AGOSTO DEL CORRIENTE AÑO",coautora,coautora,True,True,15,"GONZÁLEZ, ANDREA MARIANA | BIELLI, MARÍA | CAPORICCIO, FRANCISCO | FERREÑO, CLAUDIO AMÉRICO | FREIRE, VICTORIA | GEMINIANI, NOEMÍ | IAÑEZ, BERENICE | LA BLUNDA, ANDRÉS | MOCHI, FEDERICO | MODARELLI, JUAN PABLO | NEGRI, CLAUDIA | NEIRA, CLAUDIA | PEÑAFORT, GRACIANA | SALVATIERRA, ALEJANDRO | VELÁZQUEZ, DELFINA",DECLARACION,en_comision,en_comision,POLÍTICAS DE PROMOCIÓN E INTEGRACIÓN SOCIAL,POLÍTICAS DE PROMOCIÓN E INTEGRACIÓN SOCIAL,"{""fecha"": ""2026-08-19"", ""oficina"": ""POLÍTICAS DE PROMOCIÓN E INTEGRACIÓN SOCIAL"", ""descripcion"": ""EN COMISION""}",False,,radar_ingresos | seguimiento_institucional,True,https://parlamentaria.legislatura.gob.ar/pages/expediente.aspx?id=141957,False
141913,2360-D-2026,2026-08-04T16:06:12,"SE DECLARA DE INTERÉS EDUCATIVO, SOCIAL Y CULTURAL EL V CONGRESO INTERNACIONAL DE CIUDADES INTELIGENTES “CIUDADES +HUMANAS +INNOVADORAS +SOSTENIBLES”",coautora,coautora,True,True,4,"LOUPIAS, FRANCISCO | GRILLO, ALEJANDRO OMAR | NEGRI, CLAUDIA | SICILIANO, SERGIO HERNÁN",DECLARACION,sancionado,sancionado,MEP,"EDUCACIÓN, CIENCIA Y TECNOLOGÍA","{""fecha"": ""2026-08-31"", ""oficina"": ""MEP"", ""descripcion"": ""SANCIONADO. EN MEP ESPERANDO COMUNICACION CON EL PE U OTRAS ENTIDADES""}",True,estado_actual | etapa_ciclo | ficha_oficial.hitos.tuvo_sancion | ficha_oficial.sanciones | actividad_recinto,radar_ingresos | seguimiento_institucional | recinto,True,https://parlamentaria.legislatura.gob.ar/pages/expediente.aspx?id=141913,False
141907,2354-D-2026,2026-08-04T13:59:40,SE CONMEMORA EL 50° ANIVERSARIO DEL ASESINATO DE MONSEÑOR ENRIQUE ÁNGEL ANGELELLI,coautora,coautora,True,True,20,"FERREÑO, CLAUDIO AMÉRICO | BARROETAVEÑA, MATÍAS | BIELLI, MARÍA | CAPORICCIO, FRANCISCO | FREIRE, VICTORIA | GEMINIANI, NOEMÍ | GONZÁLEZ, ANDREA MARIANA | GRILLO, ALEJANDRO OMAR | IAÑEZ, BERENICE | LA BLUNDA, ANDRÉS | LAMMENS , MATÍAS | MOCHI, FEDERICO | MODARELLI, JUAN PABLO | NEGRI, CLAUDIA | NEIRA, CLAUDIA | PEÑAFORT, GRACIANA | ROSSEN, BÁRBARA | SALVATIERRA, ALEJANDRO | SANTORO, LEANDRO | VELÁZQUEZ, DELFINA",DECLARACION,sancionado,sancionado,MEP,"DERECHOS HUMANOS, GARANTÍAS Y ANTIDISCRIMINACIÓN","{""fecha"": ""2026-08-31"", ""oficina"": ""MEP"", ""descripcion"": ""SANCIONADO. EN MEP ESPERANDO COMUNICACION CON EL PE U OTRAS ENTIDADES (ESPERANDO RECEPCION)""}",True,estado_actual | etapa_ciclo | ficha_oficial.hitos.tuvo_sancion | ficha_oficial.sanciones | actividad_recinto,radar_ingresos | seguimiento_institucional | recinto,True,https://parlamentaria.legislatura.gob.ar/pages/expediente.aspx?id=141907,False
141834,2285-D-2026,2026-07-22T12:16:25,"SISTEMA DE ""TURNOS PROTEGIDOS"" PARA NIÑOS, NIÑAS Y ADOLESCENTES DERIVADOS POR LOS EQUIPOS DE APOYO QUE INTERVIENEN EN LAS INSTITUCIONES EDUCATIVAS.",coautora,coautora,True,True,8,"BIELLI, MARÍA | CAPORICCIO, FRANCISCO | FREIRE, VICTORIA | LA BLUNDA, ANDRÉS | MODARELLI, JUAN PABLO | NEGRI, CLAUDIA | SALVATIERRA, ALEJANDRO | VELÁZQUEZ, DELFINA",LEY,en_comision,en_comision,SALUD,"SALUD | EDUCACIÓN, CIENCIA Y TECNOLOGÍA | PRESUPUESTO, HACIENDA, ADMINISTRACIÓN FINANCIERA Y POLÍTICA TRIBUTARIA","{""fecha"": ""2026-07-24"", ""oficina"": ""SALUD"", ""descripcion"": ""EN COMISION""}",False,,radar_ingresos | seguimiento_institucional,True,https://parlamentaria.legislatura.gob.ar/pages/expediente.aspx?id=141834,False
141826,2277-D-2026,2026-07-21T15:09:19,"RECONOCIMIENTO A LA ASOCIACIÓN DEL FÚTBOL ARGENTINO (AFA) POR LA GESTIÓN DESARROLLADA, Y SE DISPONE LA ENTREGA DE UNA BANDEJA PROTOCOLAR",coautora,coautora,True,True,20,"FERREÑO, CLAUDIO AMÉRICO | BARROETAVEÑA, MATÍAS | BIELLI, MARÍA | CAPORICCIO, FRANCISCO | FREIRE, VICTORIA | GEMINIANI, NOEMÍ | GONZÁLEZ, ANDREA MARIANA | GRILLO, ALEJANDRO OMAR | IAÑEZ, BERENICE | LA BLUNDA, ANDRÉS | LAMMENS , MATÍAS | MOCHI, FEDERICO | MODARELLI, JUAN PABLO | NEGRI, CLAUDIA | NEIRA, CLAUDIA | PEÑAFORT, GRACIANA | ROSSEN, BÁRBARA | SALVATIERRA, ALEJANDRO | SANTORO, LEANDRO | VELÁZQUEZ, DELFINA",RESOLUCION,en_comision,en_comision,TURISMO Y DEPORTES,TURISMO Y DEPORTES,"{""fecha"": ""2026-07-23"", ""oficina"": ""TURISMO Y DEPORTES"", ""descripcion"": ""EN COMISION""}",False,,agenda | radar_ingresos | seguimiento_institucional,True,https://parlamentaria.legislatura.gob.ar/pages/expediente.aspx?id=141826,False
141825,2276-D-2026,2026-07-21T14:43:40,"SE DECLARA DE INTERÉS PARA LA COMUNICACIÓN SOCIAL EL LIBRO “BUENOS AIRES, 30 AÑOS DE AUTONOMÍA. UNA AGENDA PARA EL FUTURO”",coautora,coautora,True,True,9,"NEIRA, CLAUDIA | BARROETAVEÑA, MATÍAS | CAPORICCIO, FRANCISCO | FERREÑO, CLAUDIO AMÉRICO | IAÑEZ, BERENICE | MOCHI, FEDERICO | NEGRI, CLAUDIA | PEÑAFORT, GRACIANA | SANTORO, LEANDRO",DECLARACION,despacho,con_dictamen,DGDP,"COMUNICACIÓN SOCIAL, MEDIOS DE COMUNICACIÓN Y TECNOLOGÍAS DE LA COMUNICACIÓN","{""fecha"": ""2026-08-24"", ""oficina"": ""DGDP"", ""descripcion"": ""DESPACHO NUMERADO. ESPERANDO INICIO DE PLAZO DE OBSERVACIONES""}",False,,agenda | radar_ingresos | seguimiento_institucional,True,https://parlamentaria.legislatura.gob.ar/pages/expediente.aspx?id=141825,False
141821,2272-D-2026,2026-07-21T12:05:29,SE DECLARA DE INTERÉS PARA LA PROMOCIÓN DE LOS DERECHOS DE LAS PERSONAS CON DISCAPACIDAD EL LIBRO “CIUDADES AZULES”,coautora,coautora,True,True,6,"NAGATA, SEBASTIÁN | CRUCITTA, ALDANA BELÉN | LOUPIAS, FRANCISCO | NEGRI, CLAUDIA | OCAÑA, MARÍA GRACIELA | THOURTE, MANUELA",DECLARACION,despacho,con_dictamen,DGDP,"COMUNICACIÓN SOCIAL, MEDIOS DE COMUNICACIÓN Y TECNOLOGÍAS DE LA COMUNICACIÓN","{""fecha"": ""2026-09-02"", ""oficina"": ""DGDP"", ""descripcion"": ""DESPACHO ESPERANDO NUMERACION (ESPERANDO RECEPCION)""}",False,,agenda | radar_ingresos | seguimiento_institucional,True,https://parlamentaria.legislatura.gob.ar/pages/expediente.aspx?id=141821,False
141785,2235-D-2026,2026-07-17T14:06:36,"INFORMES REFERIDOS AL OPERATIVO POLICIAL Y LAS EVENTUALES DETENCIONES PRODUCIDAS EN INMEDIACIONES DEL OBELISCO, DE LA EMBAJADA BRITÁNICA Y EN EL TRAYECTO COMPRENDIDO ENTRE AMBOS PUNTOS, DURANTE EL DÍA 15 DE JULIO",coautora,coautora,True,True,16,"LA BLUNDA, ANDRÉS | BARROETAVEÑA, MATÍAS | BIELLI, MARÍA | CAPORICCIO, FRANCISCO | FERREÑO, CLAUDIO AMÉRICO | FREIRE, VICTORIA | GRILLO, ALEJANDRO OMAR | IAÑEZ, BERENICE | MOCHI, FEDERICO | MODARELLI, JUAN PABLO | NEGRI, CLAUDIA | NEIRA, CLAUDIA | PEÑAFORT, GRACIANA | ROSSEN, BÁRBARA | SALVATIERRA, ALEJANDRO | VELÁZQUEZ, DELFINA",RESOLUCION,en_comision,en_comision,SEGURIDAD,SEGURIDAD,"{""fecha"": ""2026-07-21"", ""oficina"": ""SEGURIDAD"", ""descripcion"": ""EN COMISION""}",False,,radar_ingresos | seguimiento_institucional,True,https://parlamentaria.legislatura.gob.ar/pages/expediente.aspx?id=141785,False
141679,2138-D-2026,2026-07-07T11:51:55,CUIDADO DE LA SALUD PSICOFÍSICA DEL PERSONAL DE SALUD.-,autora,autora,True,True,1,"NEGRI, CLAUDIA",LEY,en_comision,en_comision,SALUD,"SALUD | PRESUPUESTO, HACIENDA, ADMINISTRACIÓN FINANCIERA Y POLÍTICA TRIBUTARIA","{""fecha"": ""2026-07-08"", ""oficina"": ""SALUD"", ""descripcion"": ""EN COMISION""}",False,,seguimiento_institucional,True,https://parlamentaria.legislatura.gob.ar/pages/expediente.aspx?id=141679,False
141640,2106-D-2026,2026-07-03T12:28:34,"INFORMES RELACIONADOS A LA RECAUDACIÓN DE INGRESOS BRUTOS, DESDE ENERO DE 2023 A LA FECHA DE RESPUESTA DEL PRESENTE PROYECTO.-",coautora,coautora,True,True,11,"MODARELLI, JUAN PABLO | BARROETAVEÑA, MATÍAS | BIELLI, MARÍA | CAPORICCIO, FRANCISCO | FREIRE, VICTORIA | GRILLO, ALEJANDRO OMAR | LAMMENS , MATÍAS | NEGRI, CLAUDIA | NEIRA, CLAUDIA | PEÑAFORT, GRACIANA | VELÁZQUEZ, DELFINA",RESOLUCION,sancionado,sancionado,MEP,"PRESUPUESTO, HACIENDA, ADMINISTRACIÓN FINANCIERA Y POLÍTICA TRIBUTARIA","{""fecha"": ""2026-08-31"", ""oficina"": ""MEP"", ""descripcion"": ""SANCIONADO. EN MEP ESPERANDO COMUNICACION CON EL PE U OTRAS ENTIDADES""}",True,estado_actual | etapa_ciclo | ficha_oficial.hitos.tuvo_sancion | ficha_oficial.sanciones | actividad_recinto,seguimiento_institucional | recinto,True,https://parlamentaria.legislatura.gob.ar/pages/expediente.aspx?id=141640,False
141610,2083-D-2026,2026-07-01T16:04:08,SE DECLARA DE INTERÉS EDUCATIVO EL IV CONGRESO INTERNACIONAL SOBRE INCLUSIÓN ESCOLAR,coautora,coautora,True,True,2,"NEIRA, CLAUDIA | NEGRI, CLAUDIA",DECLARACION,despacho,con_dictamen,DGDP,"EDUCACIÓN, CIENCIA Y TECNOLOGÍA","{""fecha"": ""2026-08-21"", ""oficina"": ""DGDP"", ""descripcion"": ""DESPACHO NUMERADO. ESPERANDO INICIO DE PLAZO DE OBSERVACIONES""}",False,,agenda | seguimiento_institucional,True,https://parlamentaria.legislatura.gob.ar/pages/expediente.aspx?id=141610,False
141609,2082-D-2026,2026-07-01T16:02:48,INFORMES RELACIONADOS CON LA APLICACIÓN AL ÁMBITO DE LA SALUD DEL CRITERIO DE “PRIORIDAD PORTEÑA”,coautora,coautora,True,True,5,"MOCHI, FEDERICO | GONZÁLEZ, ANDREA MARIANA | NEGRI, CLAUDIA | SALVATIERRA, ALEJANDRO | VELÁZQUEZ, DELFINA",RESOLUCION,sancionado,sancionado,MEP,SALUD,"{""fecha"": ""2026-08-31"", ""oficina"": ""MEP"", ""descripcion"": ""SANCIONADO. EN MEP ESPERANDO COMUNICACION CON EL PE U OTRAS ENTIDADES""}",True,estado_actual | etapa_ciclo | ficha_oficial.hitos.tuvo_sancion | ficha_oficial.sanciones | actividad_recinto,seguimiento_institucional | recinto,True,https://parlamentaria.legislatura.gob.ar/pages/expediente.aspx?id=141609,False
141587,2064-D-2026,2026-07-01T11:29:48,"REPUDIO A LAS MANIFESTACIONES REALIZADAS POR LA VICEJEFA DE GOBIERNO, EN UNA ENTREVISTA PUBLICADA POR EL MEDIO MDZ",coautora,coautora,True,True,10,"BIELLI, MARÍA | CAPORICCIO, FRANCISCO | FERREÑO, CLAUDIO AMÉRICO | FREIRE, VICTORIA | GRILLO, ALEJANDRO OMAR | LA BLUNDA, ANDRÉS | LAMMENS , MATÍAS | MODARELLI, JUAN PABLO | NEGRI, CLAUDIA | VELÁZQUEZ, DELFINA",DECLARACION,en_comision,en_comision,ASUNTOS CONSTITUCIONALES,ASUNTOS CONSTITUCIONALES,"{""fecha"": ""2026-07-03"", ""oficina"": ""ASUNTOS CONSTITUCIONALES"", ""descripcion"": ""EN COMISION""}",False,,seguimiento_institucional,True,https://parlamentaria.legislatura.gob.ar/pages/expediente.aspx?id=141587,False
141573,2054-D-2026,2026-06-30T13:33:26,SE DECLARA DE INTERÉS PARA LA COMUNICACIÓN SOCIAL Y LA SALUD A LA CUENTA DE INSTAGRAM “@FLORDEGINECO”,autora,autora,True,True,1,"NEGRI, CLAUDIA",DECLARACION,sancionado,sancionado,MEP,"COMUNICACIÓN SOCIAL, MEDIOS DE COMUNICACIÓN Y TECNOLOGÍAS DE LA COMUNICACIÓN","{""fecha"": ""2026-08-31"", ""oficina"": ""MEP"", ""descripcion"": ""SANCIONADO. EN MEP ESPERANDO COMUNICACION CON EL PE U OTRAS ENTIDADES""}",True,estado_actual | etapa_ciclo | ficha_oficial.hitos.tuvo_sancion | ficha_oficial.sanciones | actividad_recinto,seguimiento_institucional | recinto,True,https://parlamentaria.legislatura.gob.ar/pages/expediente.aspx?id=141573,False
