X;Y;ID;MES;SEMANA;ZONA;CALLE;ALTURA;ESTADO;DOM_NORMA;DOM_GEO
-58.4684847572939;-34.6332868799585;2698;NOVIEMBRE;14 AL 19;5 Y 6;ALBERDI Y SAN PEDRITO;;FINALIZADO;ALBERDI, JUAN BAUTISTA AV. Y SAN PEDRITO AV.;ALBERDI, JUAN BAUTISTA AV. & SAN PEDRITO AV.
-58.463104905182;-34.6316746392861;2699;NOVIEMBRE;14 AL 19;5 Y 6;ALBERDI Y PEDERNERA;;FINALIZADO;ALBERDI, JUAN BAUTISTA AV. Y PEDERNERA;ALBERDI, JUAN BAUTISTA AV. & PEDERNERA
-58.46899128335;-34.632155409122;2700;NOVIEMBRE;14 AL 19;5 Y 6;RAMON FALCON Y SAN PERDITO;;FINALIZADO;FALCON, RAMON L.,CNEL. Y SAN PEDRITO AV.;FALCON, RAMON L.,CNEL. & SAN PEDRITO AV.
-58.4663302453711;-34.6313240813479;2701;NOVIEMBRE;14 AL 19;5 Y 6;RAMON FALCON Y CULPINA;;FINALIZADO;FALCON, RAMON L.,CNEL. Y CULPINA;FALCON, RAMON L.,CNEL. & CULPINA
-58.4635941146457;-34.630498753067;2702;NOVIEMBRE;14 AL 19;5 Y 6;RAMON FALCON Y PEDERNERA;;FINALIZADO;FALCON, RAMON L.,CNEL. Y PEDERNERA;FALCON, RAMON L.,CNEL. & PEDERNERA
-58.4674445134544;-34.6301459063679;2703;NOVIEMBRE;14 AL 19;5 Y 6;RIVADAVIA Y LA PORTEÑA;;FINALIZADO;RIVADAVIA AV. Y LA PORTEÑA;RIVADAVIA AV. & LA PORTEÑA
-58.4669095408965;-34.6300096532951;2704;NOVIEMBRE;14 AL 19;5 Y 6;RIVADAVIA Y CONDARCO;;FINALIZADO;RIVADAVIA AV. Y CONDARCO;RIVADAVIA AV. & CONDARCO
-58.4304106639216;-34.604034882831;2705;NOVIEMBRE;14 AL 19;5 Y 6;SARMIENTO Y LAMBARE;;FINALIZADO;SARMIENTO Y LAMBARE;SARMIENTO & LAMBARE
-58.4182745372036;-34.6174633869575;2706;NOVIEMBRE;14 AL 19;5 Y 6;VENEZUELA Y COLOMBRES;;FINALIZADO;REPUBLICA BOLIVARIANA DE VENEZUELA Y COLOMBRES;REPUBLICA BOLIVARIANA DE VENEZUELA & COLOMBRES
-58.4493077230317;-34.6472788561238;2707;NOVIEMBRE;14 AL 19;7;VARELA;1799;FINALIZADO;VARELA AV. 1799;1799 VARELA AV.
-58.4491405208157;-34.647413332295;2708;NOVIEMBRE;14 AL 19;7;VARELA;1801;FINALIZADO;VARELA AV. 1801;1801 VARELA AV.
-58.4471775382436;-34.6437216622494;2709;NOVIEMBRE;14 AL 19;7;ESTEBAN BONORINO;1599;FINALIZADO;BONORINO, ESTEBAN, CNEL. AV. 1599;1599 BONORINO, ESTEBAN, CNEL. AV.
-58.4471188265598;-34.6437676839252;2710;NOVIEMBRE;14 AL 19;7;ESTEBAN BONORINO;1601;FINALIZADO;BONORINO, ESTEBAN, CNEL. AV. 1601;1601 BONORINO, ESTEBAN, CNEL. AV.
-58.4469266929276;-34.6436530924958;2711;NOVIEMBRE;14 AL 19;7;SARAZA;2292;FINALIZADO;SARAZA 2292;2292 SARAZA
-58.4460470766115;-34.64286190166;2712;NOVIEMBRE;14 AL 19;7;SARAZA;2196;FINALIZADO;SARAZA 2196;2196 SARAZA
-58.4504827436534;-34.6449082243263;2713;NOVIEMBRE;14 AL 19;7;BALBASTRO;2501;FINALIZADO;BALBASTRO 2501;2501 BALBASTRO
-58.448847206496;-34.6370830194805;2714;NOVIEMBRE;14 AL 19;7;ZUVIRIA;1966;FINALIZADO;ZUVIRIA 1966;1966 ZUVIRIA
-58.4526727299144;-34.6379844474219;2715;NOVIEMBRE;14 AL 19;7;LAUTARO;991;FINALIZADO;LAUTARO 991;991 LAUTARO
-58.4525522789153;-34.6379963871168;2716;NOVIEMBRE;14 AL 19;7;EVA PERON;2199;FINALIZADO;PERON, EVA AV. 2199;2199 PERON, EVA AV.
-58.4343951086826;-34.6351487250187;2717;NOVIEMBRE;14 AL 19;7;SANTANDER;991;FINALIZADO;SANTANDER 991;991 SANTANDER
-58.4293547125289;-34.6336464970967;2718;NOVIEMBRE;14 AL 19;7;VIEL;1443;FINALIZADO;VIEL 1443;1443 VIEL
-58.45248595537;-34.6355349431198;2719;NOVIEMBRE;14 AL 19;7;CARABOBO;801;FINALIZADO;CARABOBO AV. 801;801 CARABOBO AV.
-58.4521574591462;-34.6362024659923;2720;NOVIEMBRE;14 AL 19;7;CARABOBO;875;FINALIZADO;CARABOBO AV. 875;875 CARABOBO AV.
-58.4519958177511;-34.6361481241181;2721;NOVIEMBRE;14 AL 19;7;CARABOBO;876;FINALIZADO;CARABOBO AV. 876;876 CARABOBO AV.
-58.4518595319255;-34.6364250587703;2722;NOVIEMBRE;14 AL 19;7;CARABOBO;898;FINALIZADO;CARABOBO AV. 898;898 CARABOBO AV.
-58.452008205164;-34.6365057539722;2723;NOVIEMBRE;14 AL 19;7;CARABOBO;899;FINALIZADO;CARABOBO AV. 899;899 CARABOBO AV.
-58.4519899996983;-34.6365427457591;2724;NOVIEMBRE;14 AL 19;7;CARABOBO;901;FINALIZADO;CARABOBO AV. 901;901 CARABOBO AV.
-58.4518283577522;-34.6364884053165;2725;NOVIEMBRE;14 AL 19;7;CARABOBO;902;FINALIZADO;CARABOBO AV. 902;902 CARABOBO AV.
-58.4533133179191;-34.6362317977303;2726;NOVIEMBRE;14 AL 19;7;LAUTARO;866;FINALIZADO;LAUTARO 866;866 LAUTARO
-58.4426979009563;-34.6311996182058;2727;NOVIEMBRE;14 AL 19;7;FERNANDEZ MORENO;1119;FINALIZADO;FERNANDEZ MORENO, BALDOMERO 1119;1119 FERNANDEZ MORENO, BALDOMERO
-58.4482539955776;-34.6329147041089;2728;NOVIEMBRE;14 AL 19;7;MALVINAS ARGENTINAS;791;FINALIZADO;MALVINAS ARGENTINAS 791;791 MALVINAS ARGENTINAS
-58.4540467927889;-34.6347926254897;2729;NOVIEMBRE;14 AL 19;7;FERNANDEZ MORENO;2099;FINALIZADO;FERNANDEZ MORENO, BALDOMERO 2099;2099 FERNANDEZ MORENO, BALDOMERO
-58.4541128708433;-34.6348137234979;2730;NOVIEMBRE;14 AL 19;7;FERNANDEZ MORENO;2101;FINALIZADO;FERNANDEZ MORENO, BALDOMERO 2101;2101 FERNANDEZ MORENO, BALDOMERO
-58.4550440318691;-34.6351314196487;2731;NOVIEMBRE;14 AL 19;7;CAMACUA;698;FINALIZADO;CAMACUA 698;698 CAMACUA
-58.45516876423;-34.6352628192378;2732;NOVIEMBRE;14 AL 19;7;CAMACUA;701;FINALIZADO;CAMACUA 701;701 CAMACUA
-58.4550387762967;-34.63526396875;2733;NOVIEMBRE;14 AL 19;7;FERNANDEZ MORENO;2200;FINALIZADO;FERNANDEZ MORENO, BALDOMERO 2200;2200 FERNANDEZ MORENO, BALDOMERO
-58.455167638169;-34.6351497845672;2734;NOVIEMBRE;14 AL 19;7;FERNANDEZ MORENO;2201;FINALIZADO;FERNANDEZ MORENO, BALDOMERO 2201;2201 FERNANDEZ MORENO, BALDOMERO
-58.4554318491438;-34.6373388355347;2735;NOVIEMBRE;14 AL 19;7;ESPARTACO;875;FINALIZADO;ESPARTACO 875;875 ESPARTACO
-58.4552588275875;-34.6372856543737;2736;NOVIEMBRE;14 AL 19;7;ESPARTACO;882;FINALIZADO;ESPARTACO 882;882 ESPARTACO
-58.4555079598638;-34.6374228034686;2737;NOVIEMBRE;14 AL 19;7;CARLOS ORTIZ;878;FINALIZADO;ORTIZ, CARLOS 878;878 ORTIZ, CARLOS
-58.4556424718717;-34.6375146837827;2738;NOVIEMBRE;14 AL 19;7;CARLOS ORTIZ;877;FINALIZADO;ORTIZ, CARLOS 877;877 ORTIZ, CARLOS
-58.4559294582589;-34.637614631745;2739;NOVIEMBRE;14 AL 19;7;JUAN JOSE NAON;865;FINALIZADO;NAON, JUAN JOSE 865;865 NAON, JUAN JOSE
-58.4557039021767;-34.6376137931741;2740;NOVIEMBRE;14 AL 19;7;JUAN JOSE NAON;882;FINALIZADO;NAON, JUAN JOSE 882;882 NAON, JUAN JOSE
-58.4559160385449;-34.6378393235233;2741;NOVIEMBRE;14 AL 19;7;MEMBRILLAR;860;FINALIZADO;MEMBRILLAR 860;860 MEMBRILLAR
-58.4558352408974;-34.6379220868464;2742;NOVIEMBRE;14 AL 19;7;MEMBRILLAR;870;FINALIZADO;MEMBRILLAR 870;870 MEMBRILLAR
-58.457333124353;-34.6391032110064;2743;NOVIEMBRE;14 AL 19;7;PEDERNERA;946;FINALIZADO;PEDERNERA 946;946 PEDERNERA
-58.4572831191061;-34.6391440744269;2744;NOVIEMBRE;14 AL 19;7;PEDERNERA;950;FINALIZADO;PEDERNERA 950;950 PEDERNERA
-58.4566503055571;-34.6385154742948;2745;NOVIEMBRE;14 AL 19;7;RODRIGUEZ IGNACIO;2407;FINALIZADO;RODRIGUEZ, IGNACIO F. 2407;2407 RODRIGUEZ, IGNACIO F.
-58.4565292763908;-34.6386193789084;2746;NOVIEMBRE;14 AL 19;7;RODRIGUEZ IGNACIO;2408;FINALIZADO;RODRIGUEZ, IGNACIO F. 2408;2408 RODRIGUEZ, IGNACIO F.
-58.4593535019958;-34.6416435040539;2747;NOVIEMBRE;14 AL 19;7;RECUERO CASIMIRO;2913;FINALIZADO;RECUERO, CASIMIRO, TTE. CNEL. 2913;2913 RECUERO, CASIMIRO, TTE. CNEL.
-58.4592245611705;-34.6415522838839;2748;NOVIEMBRE;14 AL 19;7;RECUERO CASIMIRO;2895;FINALIZADO;RECUERO, CASIMIRO, TTE. CNEL. 2895;2895 RECUERO, CASIMIRO, TTE. CNEL.
-58.4591227439198;-34.6416701043058;2749;NOVIEMBRE;14 AL 19;7;RECUERO CASIMIRO;2898;FINALIZADO;RECUERO, CASIMIRO, TTE. CNEL. 2898;2898 RECUERO, CASIMIRO, TTE. CNEL.
-58.4592249881492;-34.641721613066;2750;NOVIEMBRE;14 AL 19;7;PILLADO;1107;FINALIZADO;PILLADO 1107;1107 PILLADO
-58.4598750820561;-34.6419219778243;2751;NOVIEMBRE;14 AL 19;7;CASTAÑON;1092;FINALIZADO;CASTAÑON 1092;1092 CASTAÑON
-58.4652986673874;-34.6415178311499;2752;NOVIEMBRE;14 AL 19;7;QUIRNO;850;FINALIZADO;QUIRNO 850;850 QUIRNO
-58.466411517497;-34.6422262412513;2753;NOVIEMBRE;14 AL 19;7;JOSE MARTI;950;FINALIZADO;MARTI, JOSE 950;950 MARTI, JOSE
-58.4663463283516;-34.6422778667585;2754;NOVIEMBRE;14 AL 19;7;JOSE MARTI;954;FINALIZADO;MARTI, JOSE 954;954 MARTI, JOSE
-58.4639042493382;-34.6443209836641;2755;NOVIEMBRE;14 AL 19;7;EVA PERON;3401;FINALIZADO;PERON, EVA AV. 3401;3401 PERON, EVA AV.
-58.4638431370536;-34.6442599892888;2756;NOVIEMBRE;14 AL 19;7;JOSE MARTI;1194;FINALIZADO;MARTI, JOSE 1194;1194 MARTI, JOSE
-58.4637543108463;-34.6443303273323;2757;NOVIEMBRE;14 AL 19;7;JOSE MARTI;1202;FINALIZADO;MARTI, JOSE 1202;1202 MARTI, JOSE
-58.4632347229866;-34.6447407296793;2758;NOVIEMBRE;14 AL 19;7;JOSE MARTI;1302;FINALIZADO;MARTI, JOSE 1302;1302 MARTI, JOSE
-58.4642560940331;-34.6453816369986;2759;NOVIEMBRE;14 AL 19;7;PORTELA;1291;FINALIZADO;PORTELA 1291;1291 PORTELA
-58.4640959278408;-34.6453073386654;2760;NOVIEMBRE;14 AL 19;7;PORTELA;1298;FINALIZADO;PORTELA 1298;1298 PORTELA
-58.4640388061391;-34.6453506406003;2761;NOVIEMBRE;14 AL 19;7;PORTELA;1302;FINALIZADO;PORTELA 1302;1302 PORTELA
-58.4638064600807;-34.6457224567861;2762;NOVIEMBRE;14 AL 19;7;PORTELA;1353;FINALIZADO;PORTELA 1353;1353 PORTELA
-58.4637390935935;-34.6457735185925;2763;NOVIEMBRE;14 AL 19;7;PORTELA;1363;FINALIZADO;PORTELA 1363;1363 PORTELA
-58.463119255783;-34.6474722083549;2764;NOVIEMBRE;14 AL 19;7;DELLEPIANE;3490;FINALIZADO;DELLEPIANE, LUIS, TTE. GRAL. 3490;3490 DELLEPIANE, LUIS, TTE. GRAL.
-58.4639881063688;-34.649199217828;2766;NOVIEMBRE;14 AL 19;7;LEVALLE;1706;FINALIZADO;LEVALLE, NICOLAS, TTE.GRAL. 1706;1706 LEVALLE, NICOLAS, TTE.GRAL.
-58.4405481426203;-34.6434955443062;2767;NOVIEMBRE;14 AL 19;7;PUAN;2005;FINALIZADO;PUAN 2005;2005 PUAN
-58.4393431053435;-34.6445217328747;2768;NOVIEMBRE;14 AL 19;7;SOMELLERA;1947;FINALIZADO;SOMELLERA 1947;1947 SOMELLERA
-58.4394546105078;-34.6445469926387;2769;NOVIEMBRE;14 AL 19;7;SOMELLERA;1955;FINALIZADO;SOMELLERA 1955;1955 SOMELLERA
-58.4393216121678;-34.6446664113884;2770;NOVIEMBRE;14 AL 19;7;SOMELLERA;1950;FINALIZADO;SOMELLERA 1950;1950 SOMELLERA
-58.4384645941262;-34.6449465548092;2771;NOVIEMBRE;14 AL 19;7;MIRAFLORES;2146;FINALIZADO;MIRAFLORES 2146;2146 MIRAFLORES
-58.4386152031939;-34.6450331041587;2772;NOVIEMBRE;14 AL 19;7;MIRAFLORES;2149;FINALIZADO;MIRAFLORES 2149;2149 MIRAFLORES
-58.4385945017582;-34.6450895300704;2773;NOVIEMBRE;14 AL 19;7;MIRAFLORES;2153;FINALIZADO;MIRAFLORES 2153;2153 MIRAFLORES
-58.4384111556274;-34.645092212195;2774;NOVIEMBRE;14 AL 19;7;MIRAFLORES;2158;FINALIZADO;MIRAFLORES 2158;2158 MIRAFLORES
-58.4350296565876;-34.646192857733;2775;NOVIEMBRE;14 AL 19;7;AGUSTIN DE VEDIA;2297;FINALIZADO;VEDIA, AGUSTIN DE 2297;2297 VEDIA, AGUSTIN DE
-58.4346804162815;-34.6462105167606;2776;NOVIEMBRE;14 AL 19;7;RIESTRA;1788;FINALIZADO;RIESTRA AV. 1788;1788 RIESTRA AV.
-58.4349788435385;-34.6462948310596;2777;NOVIEMBRE;14 AL 19;7;AGUSTIN DE VEDIA;2301;FINALIZADO;VEDIA, AGUSTIN DE 2301;2301 VEDIA, AGUSTIN DE
-58.4337783037394;-34.6444904824988;2778;NOVIEMBRE;14 AL 19;7;SALVIGNY;1597;FINALIZADO;SALVIGNY 1597;1597 SALVIGNY
-58.4343290483293;-34.6427640891276;2779;NOVIEMBRE;14 AL 19;7;DIEZ DE MEDINA;1393;FINALIZADO;DIEZ DE MEDINA, CLEMENTE 1393;1393 DIEZ DE MEDINA, CLEMENTE
-58.4343173298211;-34.6429102254343;2780;NOVIEMBRE;14 AL 19;7;DIEZ DE MEDINA;1396;FINALIZADO;DIEZ DE MEDINA, CLEMENTE 1396;1396 DIEZ DE MEDINA, CLEMENTE
-58.4345629245245;-34.6427859507721;2781;NOVIEMBRE;14 AL 19;7;MOM;2043;FINALIZADO;MOM 2043;2043 MOM
-58.4328958148902;-34.6427731852976;2782;NOVIEMBRE;14 AL 19;7;PICHEUTA;2069;FINALIZADO;PICHEUTA 2069;2069 PICHEUTA
-58.4329773782872;-34.6425468325814;2783;NOVIEMBRE;14 AL 19;7;PICHEUTA;2049;FINALIZADO;PICHEUTA 2049;2049 PICHEUTA
-58.3827180207178;-34.5967356500734;2784;NOVIEMBRE;14 AL 19;8;MARCELO T DE ALVEAR;1101;FINALIZADO;ALVEAR, MARCELO T. DE 1101;1101 ALVEAR, MARCELO T. DE
-58.3842448835154;-34.597145227672;2785;NOVIEMBRE;14 AL 19;8;LIBERTAD;982;FINALIZADO;LIBERTAD 982;982 LIBERTAD
-58.3838958539889;-34.5981357697938;2786;NOVIEMBRE;14 AL 19;8;PARAGUAY;1190;FINALIZADO;PARAGUAY 1190;1190 PARAGUAY
-58.3841581381829;-34.5981572095172;2787;NOVIEMBRE;14 AL 19;8;PARAGUAY;1204;FINALIZADO;PARAGUAY 1204;1204 PARAGUAY
-58.3854579893483;-34.5981362982084;2788;NOVIEMBRE;14 AL 19;8;TALCAHUANO;901;FINALIZADO;TALCAHUANO 901;901 TALCAHUANO
-58.4760580780961;-34.5533943784197;2789;NOVIEMBRE;14 AL 19;9;FREIRE;3598;FINALIZADO;FREIRE, RAMON, CAP. GRAL. 3598;3598 FREIRE, RAMON, CAP. GRAL.
-58.4759758767382;-34.5532312735891;2790;NOVIEMBRE;14 AL 19;9;FREIRE;3601;FINALIZADO;FREIRE, RAMON, CAP. GRAL. 3601;3601 FREIRE, RAMON, CAP. GRAL.
-58.4761842487361;-34.5532278070442;2791;NOVIEMBRE;14 AL 19;9;FREIRE;3610;FINALIZADO;FREIRE, RAMON, CAP. GRAL. 3610;3610 FREIRE, RAMON, CAP. GRAL.
-58.4814135582795;-34.5563098719034;2792;NOVIEMBRE;14 AL 19;9;NAON;3599;FINALIZADO;NAON, ROMULO 3599;3599 NAON, ROMULO
-58.4843624184826;-34.5576027655168;2793;NOVIEMBRE;14 AL 19;9;CRISOLOGO LARRALDE;4199;FINALIZADO;LARRALDE, CRISOLOGO AV. 4199;4199 LARRALDE, CRISOLOGO AV.
-58.4840997438727;-34.5578910379113;2794;NOVIEMBRE;14 AL 19;9;PLAZA;3583;FINALIZADO;PLAZA 3583;3583 PLAZA
-58.4823179736508;-34.5585096431008;2795;NOVIEMBRE;14 AL 19;9;NUÑEZ;4094;FINALIZADO;NUÑEZ 4094;4094 NUÑEZ
-58.4805522507984;-34.5575225311665;2796;NOVIEMBRE;14 AL 19;9;NUÑEZ;3900;FINALIZADO;NUÑEZ 3900;3900 NUÑEZ
-58.479759122967;-34.5569040068035;2797;NOVIEMBRE;14 AL 19;9;NUÑEZ;3799;FINALIZADO;NUÑEZ 3799;3799 NUÑEZ
-58.4796182515025;-34.556999272256;2798;NOVIEMBRE;14 AL 19;9;NUÑEZ;3794;FINALIZADO;NUÑEZ 3794;3794 NUÑEZ
-58.4796995945083;-34.557044845112;2799;NOVIEMBRE;14 AL 19;9;NUÑEZ;3802;FINALIZADO;NUÑEZ 3802;3802 NUÑEZ
-58.4798321427617;-34.5569449133792;2800;NOVIEMBRE;14 AL 19;9;NUÑEZ;3805;FINALIZADO;NUÑEZ 3805;3805 NUÑEZ
-58.4788175627452;-34.5565974025982;2801;NOVIEMBRE;14 AL 19;9;MELIAN;3490;FINALIZADO;MELIAN AV. 3490;3490 MELIAN AV.
-58.5074369917129;-34.6221140003342;2802;NOVIEMBRE;14 AL 19;10;ALCARAZ Y RENQUE CURA;;FINALIZADO;ALCARAZ Y RENQUE CURA;ALCARAZ & RENQUE CURA
-58.5086477702301;-34.6232782372668;2803;NOVIEMBRE;14 AL 19;10;ALCARAZ Y RANQUELES;;FINALIZADO;ALCARAZ Y RANQUELES;ALCARAZ & RANQUELES
-58.5092400867151;-34.6238471167854;2804;NOVIEMBRE;14 AL 19;10;ALCARAZ Y CALDERON DE LA BARCA;;FINALIZADO;ALCARAZ Y CALDERON DE LA BARCA, PEDRO;ALCARAZ & CALDERON DE LA BARCA, PEDRO
-58.5095560670069;-34.6241505284565;2805;NOVIEMBRE;14 AL 19;10;ALCARAZ Y LA NIÑA;;FINALIZADO;ALCARAZ Y LA NIÑA;ALCARAZ & LA NIÑA
-58.5102087465726;-34.6247761419355;2806;NOVIEMBRE;14 AL 19;10;ALCARAZ Y LA SANTA MARIA;;FINALIZADO;ALCARAZ Y LA SANTA MARIA;ALCARAZ & LA SANTA MARIA
-58.5116595478546;-34.6258581403479;2807;NOVIEMBRE;14 AL 19;10;ALCARAZ Y VIRGILIO;;FINALIZADO;ALCARAZ Y VIRGILIO;ALCARAZ & VIRGILIO
-58.5116845590402;-34.6263777958267;2808;NOVIEMBRE;14 AL 19;10;ALCARAZ Y EL CRIOLLO;;FINALIZADO;ALCARAZ Y EL CRIOLLO;ALCARAZ & EL CRIOLLO
-58.5125847389059;-34.6266756810969;2809;NOVIEMBRE;14 AL 19;10;ALCARAZ Y MOLIERE;;FINALIZADO;ALCARAZ Y MOLIERE;ALCARAZ & MOLIERE
-58.5131029253032;-34.6262991877309;2810;NOVIEMBRE;14 AL 19;10;MOLIERE Y BOLONIA;;FINALIZADO;MOLIERE Y BOLONIA;MOLIERE & BOLONIA
-58.5097175378853;-34.6346256748528;2811;NOVIEMBRE;14 AL 19;10;MAGARIÑOS CERVANTES Y RUIZ DE LOS LLANOS;;FINALIZADO;MAGARIÑOS CERVANTES, A. Y RUIZ DE LOS LLANOS;MAGARIÑOS CERVANTES, A. & RUIZ DE LOS LLANOS
-58.5116678131119;-34.6331140828982;2812;NOVIEMBRE;14 AL 19;10;SAN BLAS Y RUIZ DE LOS LLANOS;;FINALIZADO;SAN BLAS Y RUIZ DE LOS LLANOS;SAN BLAS & RUIZ DE LOS LLANOS
-58.5116000127157;-34.5966514951312;2813;NOVIEMBRE;14 AL 19;11;HABANA;3815;FINALIZADO;HABANA 3815;3815 HABANA
-58.5157244384261;-34.5991952756698;2814;NOVIEMBRE;14 AL 19;11;HABANA;4199;FINALIZADO;HABANA 4199;4199 HABANA
-58.5083542452804;-34.5954224121063;2815;NOVIEMBRE;14 AL 19;11;GUTEMBERG;3598;FINALIZADO;GUTENBERG 3598;3598 GUTENBERG
-58.5249143243251;-34.6048671862205;2816;NOVIEMBRE;14 AL 19;11;HABANA;4899;FINALIZADO;HABANA 4899;4899 HABANA
-58.52477840673;-34.6049632014817;2817;NOVIEMBRE;14 AL 19;11;HABANA;4898;FINALIZADO;HABANA 4898;4898 HABANA
-58.525216377134;-34.6046362155513;2818;NOVIEMBRE;14 AL 19;11;LASTRA;4389;FINALIZADO;LASTRA AV. 4389;4389 LASTRA AV.
-58.5135304230471;-34.5978364057358;2819;NOVIEMBRE;14 AL 19;11;HABANA;3999;FINALIZADO;HABANA 3999;3999 HABANA
-58.5136018952248;-34.5980630814234;2820;NOVIEMBRE;14 AL 19;11;HABANA;4002;FINALIZADO;HABANA 4002;4002 HABANA
-58.5137064747412;-34.5979476514857;2821;NOVIEMBRE;14 AL 19;11;HABANA;4001;FINALIZADO;HABANA 4001;4001 HABANA
-58.5134089380881;-34.597941131861;2822;NOVIEMBRE;14 AL 19;11;HABANA;3998;FINALIZADO;HABANA 3998;3998 HABANA
-58.5064044817053;-34.5777307048767;2823;NOVIEMBRE;14 AL 19;12;LARSEN Y CONDARCO;;FINALIZADO;LARSEN Y CONDARCO;LARSEN & CONDARCO
-58.4792190551023;-34.548069068589;2824;NOVIEMBRE;14 AL 19;12;BESARES;3239;FINALIZADO;BESARES 3239;3239 BESARES
-58.5133448407007;-34.5820430601734;2825;NOVIEMBRE;14 AL 19;12;ESTANISLAO ZEBALLOS Y LARSEN;;FINALIZADO;ZEBALLOS, ESTANISLAO S. Y LARSEN;ZEBALLOS, ESTANISLAO S. & LARSEN
-58.5040766014639;-34.5887262622659;2826;NOVIEMBRE;14 AL 19;12;HELGUERA Y GABRIELA MISTRAL;;FINALIZADO;HELGUERA Y MISTRAL, GABRIELA;HELGUERA & MISTRAL, GABRIELA
-58.4716884896257;-34.5474952325722;2827;NOVIEMBRE;14 AL 19;12;PAROISSIEN Y AMENABAR;;FINALIZADO;PAROISSIEN Y AMENABAR;PAROISSIEN & AMENABAR
-58.4756224279438;-34.5421060337919;2828;NOVIEMBRE;14 AL 19;12;MOLDES Y DEHEZA;;FINALIZADO;MOLDES Y DEHEZA;MOLDES & DEHEZA
-58.5063827216943;-34.5837473603158;2829;NOVIEMBRE;14 AL 19;12;CABEZON;2996;FINALIZADO;CABEZON, JOSE LEON 2996;2996 CABEZON, JOSE LEON
-58.5071824709548;-34.5841530139921;2830;NOVIEMBRE;14 AL 19;12;CABEZON Y AGUSTIN ALVAREZ;;FINALIZADO;CABEZON, JOSE LEON Y ALVAREZ, AGUSTIN;CABEZON, JOSE LEON & ALVAREZ, AGUSTIN
-58.507148280502;-34.5853464548013;2831;NOVIEMBRE;14 AL 19;12;LADINES Y HELGUERA;;FINALIZADO;LADINES Y HELGUERA;LADINES & HELGUERA
-58.480457088967;-34.6274402847757;2832;NOVIEMBRE;14 AL 19;14;ARANGUREN;3610;FINALIZADO;ARANGUREN, JUAN F., DR. 3610;3610 ARANGUREN, JUAN F., DR.
-58.4804274414921;-34.6272815117079;2833;NOVIEMBRE;14 AL 19;14;ARANGUREN;3601;FINALIZADO;ARANGUREN, JUAN F., DR. 3601;3601 ARANGUREN, JUAN F., DR.
-58.4803427472273;-34.6272596190864;2834;NOVIEMBRE;14 AL 19;14;ARANGUREN;3597;FINALIZADO;ARANGUREN, JUAN F., DR. 3597;3597 ARANGUREN, JUAN F., DR.
-58.4793548530948;-34.6270041892352;2835;NOVIEMBRE;14 AL 19;14;ARANGUREN;3501;FINALIZADO;ARANGUREN, JUAN F., DR. 3501;3501 ARANGUREN, JUAN F., DR.
-58.4793027652723;-34.6271418423962;2836;NOVIEMBRE;14 AL 19;14;ARANGUREN;3502;FINALIZADO;ARANGUREN, JUAN F., DR. 3502;3502 ARANGUREN, JUAN F., DR.
-58.4792165345114;-34.6271195580128;2837;NOVIEMBRE;14 AL 19;14;ARANGUREN;3498;FINALIZADO;ARANGUREN, JUAN F., DR. 3498;3498 ARANGUREN, JUAN F., DR.
-58.4646666303216;-34.593806895519;2839;NOVIEMBRE;14 AL 19;15;GARMENDIA;4800;FINALIZADO;GARMENDIA AV. 4800;4800 GARMENDIA AV.
-58.4651102380164;-34.5953400540145;2840;NOVIEMBRE;14 AL 19;15;GARMENDIA;4900;FINALIZADO;GARMENDIA AV. 4900;4900 GARMENDIA AV.
-58.4868303496273;-34.5857541717666;2841;NOVIEMBRE;14 AL 19;15;GIRIBONE;3381;FINALIZADO;GIRIBONE 3381;3381 GIRIBONE
-58.4868517210629;-34.5857674223694;2842;NOVIEMBRE;14 AL 19;15;GIRIBONE;3383;FINALIZADO;GIRIBONE 3383;3383 GIRIBONE
-58.4867737150173;-34.5858993192412;2843;NOVIEMBRE;14 AL 19;15;GIRIBONE;3392;FINALIZADO;GIRIBONE 3392;3392 GIRIBONE
-58.481360534879;-34.5825340305221;2844;NOVIEMBRE;14 AL 19;15;LIVERPOOL;2839;FINALIZADO;LIVERPOOL 2839;2839 LIVERPOOL
-58.4814758302017;-34.5825381915992;2845;NOVIEMBRE;14 AL 19;15;LIVERPOOL;2849;FINALIZADO;LIVERPOOL 2849;2849 LIVERPOOL
-58.4813529334674;-34.5826781259764;2846;NOVIEMBRE;14 AL 19;15;LIVERPOOL;2840;FINALIZADO;LIVERPOOL 2840;2840 LIVERPOOL
-58.4816849184184;-34.5814115436413;2847;NOVIEMBRE;14 AL 19;15;BALLIVIAN;2798;FINALIZADO;BALLIVIAN 2798;2798 BALLIVIAN
-58.4819027103707;-34.5813622145063;2848;NOVIEMBRE;14 AL 19;15;BALLIVIAN;2805;FINALIZADO;BALLIVIAN 2805;2805 BALLIVIAN
-58.4826525373273;-34.5819768874675;2849;NOVIEMBRE;14 AL 19;15;BALLIVIAN;2896;FINALIZADO;BALLIVIAN 2896;2896 BALLIVIAN
-58.4818049938462;-34.5813051142509;2850;NOVIEMBRE;14 AL 19;15;BALLIVIAN;2799;FINALIZADO;BALLIVIAN 2799;2799 BALLIVIAN
-58.4827660574051;-34.5820432046715;2851;NOVIEMBRE;14 AL 19;15;BALLIVIAN;2902;FINALIZADO;BALLIVIAN 2902;2902 BALLIVIAN
